2, 0, Note_on_c, 0, 66, 70
2, 240, Note_on_c, 0, 64, 70
2, 480, Note_on_c, 0, 62, 70
2, 1200, Note_on_c, 0, 64, 70
2, 1440, Note_on_c, 0, 66, 70
2, 1680, Note_on_c, 0, 67, 70
2, 1920, Note_on_c, 0, 69, 70
2, 2880, Note_on_c, 0, 71, 70
2, 3120, Note_on_c, 0, 73, 70
2, 3360, Note_on_c, 0, 74, 70
2, 3840, Note_on_c, 0, 73, 70
2, 4320, Note_on_c, 0, 71, 70
2, 4800, Note_on_c, 0, 69, 70
2, 5760, Note_on_c, 0, 71, 70
2, 6000, Note_on_c, 0, 73, 70
2, 6240, Note_on_c, 0, 74, 70
2, 6720, Note_on_c, 0, 73, 70
2, 7200, Note_on_c, 0, 71, 70
2, 7680, Note_on_c, 0, 69, 70
2, 8160, Note_on_c, 0, 71, 70
2, 8640, Note_on_c, 0, 73, 70
2, 9120, Note_on_c, 0, 74, 70
2, 9600, Note_on_c, 0, 69, 70
2, 10080, Note_on_c, 0, 67, 70
2, 10560, Note_on_c, 0, 66, 70
2, 11520, Note_on_c, 0, 66, 70
2, 11760, Note_on_c, 0, 64, 70
2, 12000, Note_on_c, 0, 62, 70
2, 12720, Note_on_c, 0, 64, 70
2, 12960, Note_on_c, 0, 66, 70
2, 13200, Note_on_c, 0, 67, 70
2, 13440, Note_on_c, 0, 69, 70
2, 14400, Note_on_c, 0, 71, 70
2, 14640, Note_on_c, 0, 73, 70
2, 14880, Note_on_c, 0, 74, 70
2, 15360, Note_on_c, 0, 73, 70
2, 15840, Note_on_c, 0, 71, 70
2, 16320, Note_on_c, 0, 69, 70
2, 17280, Note_on_c, 0, 71, 70
2, 17520, Note_on_c, 0, 73, 70
2, 17760, Note_on_c, 0, 74, 70
2, 18240, Note_on_c, 0, 73, 70
2, 18720, Note_on_c, 0, 71, 70
2, 19200, Note_on_c, 0, 69, 70
2, 19680, Note_on_c, 0, 71, 70
2, 20160, Note_on_c, 0, 73, 70
2, 20640, Note_on_c, 0, 74, 70
2, 21120, Note_on_c, 0, 69, 70
2, 21600, Note_on_c, 0, 67, 70
2, 22080, Note_on_c, 0, 66, 70
2, 23040, Note_on_c, 0, 66, 70
2, 23280, Note_on_c, 0, 64, 70
2, 23520, Note_on_c, 0, 62, 70
2, 24240, Note_on_c, 0, 64, 70
2, 24480, Note_on_c, 0, 66, 70
2, 24720, Note_on_c, 0, 67, 70
2, 24960, Note_on_c, 0, 69, 70
2, 25920, Note_on_c, 0, 74, 70
2, 26160, Note_on_c, 0, 73, 70
2, 26400, Note_on_c, 0, 71, 70
2, 27360, Note_on_c, 0, 71, 70
2, 27840, Note_on_c, 0, 69, 70
2, 29280, Note_on_c, 0, 74, 70
2, 29760, Note_on_c, 0, 73, 70
2, 30240, Note_on_c, 0, 71, 70
2, 30720, Note_on_c, 0, 69, 70
2, 31200, Note_on_c, 0, 71, 70
2, 31680, Note_on_c, 0, 73, 70
2, 32160, Note_on_c, 0, 74, 70
2, 32640, Note_on_c, 0, 69, 70
2, 33120, Note_on_c, 0, 67, 70
2, 33600, Note_on_c, 0, 66, 70
2, 34560, Note_on_c, 0, 66, 70
2, 34800, Note_on_c, 0, 64, 70
2, 35040, Note_on_c, 0, 66, 70
